Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Exposure|Population,people,1582819958,1659754042,1735982564,1784088672,1829871283,1849717647,1869316615,1868737457,1868060718,1849477009,1831143837,1798699739,1766277739,1725115157,1683987867,1640527483,1596209759
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Exposure|Population|%,%,35.09716909,35.6600991,36.19076919,36.45054393,36.66133655,36.75687814,36.84765112,36.93605335,37.02242847,37.05321312,37.08815981,37.05022112,37.01145347,36.92789569,36.84342568,36.74449107,36.62493201
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Absolute,mm/day,8.370236431,8.381408412,8.391808,8.39680084,8.39804905,8.397424945,8.396176735,8.39430442,8.391808,8.389787398,8.3883909,8.386994403,8.385597905,8.384201408,8.38280491,8.382106661,8.380710164
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Absolute|Land area weighted,mm/day,8.640504548,8.650396484,8.659665826,8.664577009,8.665804805,8.665190907,8.663963112,8.662121418,8.659665826,8.657815436,8.656578944,8.655342452,8.65410596,8.652869468,8.651632976,8.65101473,8.649778238
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Absolute|Population weighted,mm/day,13.24226506,13.25652688,13.27014864,13.27868149,13.29143094,13.29576067,13.30104884,13.30770897,13.31554507,13.31904374,13.32167668,13.31691314,13.31220509,13.30283384,13.29349825,13.27988124,13.26722306
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Difference,%,1.690280477,1.948920591,2.186543107,2.277042442,2.299667276,2.288354859,2.265730025,2.231792775,2.186543107,2.142900676,2.110570662,2.078240647,2.045910633,2.013580619,1.981250605,1.965085598,1.932755584
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Difference|Land area weighted,%,1.592518515,1.829490989,2.047193119,2.13000284,2.15070527,2.140354055,2.119651625,2.088597979,2.047193119,2.007220344,1.977598785,1.947977226,1.918355667,1.888734107,1.859112548,1.844301769,1.814680209
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Difference|Population weighted,%,0.4749536,0.509140219,0.529089131,0.510435871,0.489298118,0.476167581,0.464795395,0.454936926,0.448765968,0.438846284,0.427923395,0.42305281,0.418679292,0.417927255,0.417539103,0.419718162,0.421898482
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Risk score,risk score,1.602415361,1.6257297,1.647487946,1.658353547,1.661069947,1.659711747,1.656995347,1.652920747,1.647487946,1.643215454,1.640301162,1.637386869,1.634472577,1.631558285,1.628643992,1.627186846,1.624272554
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Risk score|Land area weighted,risk score,1.649801687,1.671626832,1.69202635,1.702446473,1.705051503,1.703748988,1.701143957,1.697236411,1.69202635,1.687995691,1.685267548,1.682539405,1.679811262,1.677083119,1.674354975,1.672990904,1.670262761
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Precipitation intensity index|Hazard|Risk score|Population weighted,risk score,2.435273708,2.453147097,2.469315095,2.476271961,2.477759343,2.475568888,2.472564158,2.468865652,2.46443786,2.460507126,2.457440808,2.453856295,2.450309304,2.446417162,2.44255619,2.439324891,2.435233745
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Exposure|Land area,km2,21080613.06,22982581.44,24677119.35,24919644,24980275.16,24949959.58,24889328.42,24798381.67,24677119.35,24409057.73,24171311.68,23933565.63,23695819.58,23458073.54,23220327.49,23101454.46,22863708.42
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Exposure|Land area|%,%,60.37231712,65.81932371,70.67227461,71.36683575,71.54047603,71.45365589,71.28001561,71.01955518,70.67227461,69.90457864,69.22370282,68.542827,67.86195117,67.18107535,66.50019953,66.15976162,65.47888579
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Exposure|Population,people,3841075021,4187674723,4522438374,4624746053,4719833628,4757005980,4792794114,4775499455,4756778014,4671379638,4587355421,4477187143,4367448259,4241658594,4116589361,4003070924,3874808291
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Exposure|Population|%,%,85.17131644,89.99386344,94.28120233,94.49767011,94.56151957,94.53156509,94.47474224,94.38816653,94.27288532,93.58624014,92.91272893,92.2220358,91.51766139,90.79847718,90.06552667,89.66385622,88.90723128
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Absolute,consecutive days,98.21622179,100.4039709,102.452381,103.5254191,103.7936787,103.6595489,103.3912894,102.9889001,102.452381,102.0447827,101.771314,101.4978454,101.2243768,100.9509081,100.6774395,100.5407052,100.2672365
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Absolute|Land area weighted,consecutive days,108.4887947,110.8033675,112.9692328,114.0941446,114.3753726,114.2347586,113.9535306,113.5316887,112.9692328,112.5392972,112.2499756,111.960654,111.6713324,111.3820108,111.0926891,110.9480283,110.6587067
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Absolute|Population weighted,consecutive days,153.0251954,157.1201185,161.0425815,163.5871025,165.0550981,165.7648812,166.2927674,166.6683899,166.8602672,167.1562171,167.6340233,167.9162315,168.1984118,168.3430465,168.4877001,168.6723516,168.6783959
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Difference,%,55.81428169,69.20325581,81.91346465,89.87231659,91.86202957,90.86717308,88.8774601,85.89289062,81.91346465,79.2449864,77.57136463,75.89774287,74.2241211,72.55049934,70.87687757,70.04006669,68.36644493
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Difference|Land area weighted,%,44.32202843,55.03881489,65.21562691,71.61261778,73.2118655,72.41224164,70.81299392,68.41412235,65.21562691,63.07640475,61.73680644,60.39720813,59.05760982,57.71801151,56.3784132,55.70861405,54.36901574
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Difference|Population weighted,%,32.44876125,39.63718694,46.28992566,50.11235792,50.73269618,49.85700537,48.46244366,46.54820249,44.1273153,42.42696278,41.25690149,40.17465654,39.10087331,38.08212579,37.0698389,36.53217871,35.56866328
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Risk score,risk score,2.463860476,2.663847469,2.848161842,2.922767868,2.941419374,2.932093621,2.913442114,2.885464855,2.848161842,2.813837714,2.78883934,2.763840966,2.738842592,2.713844217,2.688845843,2.676346656,2.651348282
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Risk score|Land area weighted,risk score,2.523103522,2.716246458,2.89421122,2.965928756,2.98385814,2.974893448,2.956964064,2.930069988,2.89421122,2.861103661,2.836960794,2.812817926,2.788675059,2.764532192,2.740389325,2.728317892,2.704175025
IMAGE 3.3,LIFE-TP-v2,Asia and the Pacific,RIME|Tropical nights|Hazard|Risk score|Population weighted,risk score,3.210998384,3.416150915,3.604013814,3.686374057,3.706658602,3.695568231,3.674195958,3.642385065,3.600349779,3.564924691,3.540011397,3.5153944,3.490955237,3.466718674,3.442624667,3.43049444,3.406539938
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Exposure|Land area,km2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Exposure|Land area|%,%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Exposure|Population,people,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Exposure|Population|%,%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Absolute,days/yr,34.61331449,34.39666388,34.19753413,34.1210504,34.10192947,34.11148993,34.13061087,34.15929227,34.19753413,34.23417593,34.26125725,34.28833858,34.3154199,34.34250123,34.36958256,34.38312322,34.41020454
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Absolute|Land area weighted,days/yr,34.4721986,34.29971591,34.1410049,34.07869564,34.06311833,34.07090699,34.0864843,34.10985027,34.1410049,34.1703539,34.19191423,34.21347457,34.2350349,34.25659524,34.27815557,34.28893574,34.31049608
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Absolute|Population weighted,days/yr,28.72544325,28.80290222,28.88116002,28.98715504,29.03797864,29.03632931,29.02555167,28.99653659,28.95858646,28.9384763,28.92747296,28.91407339,28.90071045,28.88162577,28.86257883,28.84606218,28.82466474
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Difference,%,-4.175840191,-4.608201123,-5.000521014,-5.112553622,-5.140561774,-5.126557698,-5.098549546,-5.056537318,-5.000521014,-4.932471822,-4.878426705,-4.824381589,-4.770336472,-4.716291356,-4.662246239,-4.635223681,-4.581178565
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Difference|Land area weighted,%,-3.995597799,-4.323504777,-4.619554163,-4.692600413,-4.710861976,-4.701731195,-4.683469632,-4.656077288,-4.619554163,-4.56943501,-4.528446637,-4.487458265,-4.446469893,-4.405481521,-4.364493149,-4.343998963,-4.30301059
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Difference|Population weighted,%,-2.463776672,-2.138537517,-1.81913429,-1.57789774,-1.520270886,-1.562502019,-1.634906569,-1.738544535,-1.871802707,-1.954333717,-2.006610762,-2.060212029,-2.113580126,-2.166385806,-2.218980885,-2.247972499,-2.297368078
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Risk score,risk score,0.69301096,0.687650686,0.682912706,0.682530778,0.682435296,0.682483037,0.682578519,0.682721742,0.682912706,0.683630481,0.684300515,0.684970549,0.685640583,0.686310618,0.686980652,0.687315669,0.687985703
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Risk score|Land area weighted,risk score,0.690651213,0.686444593,0.682822917,0.683295852,0.683414086,0.683354969,0.683236735,0.683059385,0.682822917,0.683289628,0.683815455,0.684341283,0.68486711,0.685392938,0.685918765,0.686181679,0.686707507
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Consecutive dry days|Hazard|Risk score|Population weighted,risk score,0.573136648,0.577156584,0.581577086,0.588899038,0.591288094,0.590578229,0.589066723,0.586528305,0.583211538,0.581870524,0.581336137,0.58072881,0.580128565,0.57939271,0.578663766,0.578131775,0.577379308
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Exposure|Land area,km2,17816.88827,18139.94198,30664.83171,128602.5735,153087.009,140844.7913,116360.3558,79633.70262,30664.83171,18382.23227,18341.85055,18301.46884,18261.08712,18220.70541,18180.3237,18160.13284,18119.75113
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Exposure|Land area|%,%,0.087035251,0.088613363,0.149797275,0.628221777,0.747827903,0.68802484,0.568418714,0.389009526,0.149797275,0.089796948,0.089599684,0.08940242,0.089205156,0.089007892,0.088810628,0.088711996,0.088514731
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Exposure|Population,people,944786.4426,1062751.832,1581285.217,4973073.872,5746329.785,5215359.576,4287231.758,2977567.172,1325402.517,887573.0636,844439.7482,806057.6051,768033.3451,735756.1546,703396.9358,681985.1101,653620.0582
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Exposure|Population|%,%,0.279101981,0.320360421,0.486927926,1.5548679,1.824642788,1.679248193,1.400273735,0.987359092,0.44645535,0.30431232,0.294951323,0.286681368,0.278362063,0.271179652,0.263799378,0.260124794,0.253664624
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Absolute,-,10.72677719,10.67978031,10.64518821,10.69742953,10.71048986,10.70395969,10.69089936,10.67130887,10.64518821,10.64453265,10.65040726,10.65628187,10.66215648,10.66803109,10.6739057,10.67684301,10.68271762
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Absolute|Land area weighted,-,12.01230338,11.96935405,11.93984515,12.00441918,12.02056268,12.01249093,11.99634742,11.97213216,11.93984515,11.93714206,11.94251072,11.94787939,11.95324806,11.95861672,11.96398539,11.96666972,11.97203839
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Absolute|Population weighted,-,15.47377277,15.46181935,15.46335256,15.52492461,15.50536231,15.4397517,15.36098362,15.27242417,15.17113499,15.11584144,15.07345559,15.03737684,15.00108239,14.96978128,14.93829493,14.91805605,14.895317
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Difference,%,-2.099161691,-2.644931812,-3.086284924,-2.796718972,-2.724327484,-2.760523228,-2.832914716,-2.941501948,-3.086284924,-3.054259402,-2.986038137,-2.917816872,-2.849595607,-2.781374342,-2.713153077,-2.679042444,-2.610821179
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Difference|Land area weighted,%,-1.908749413,-2.359389062,-2.70707991,-2.334129153,-2.240891464,-2.287510308,-2.380747997,-2.520604531,-2.70707991,-2.697368798,-2.641038842,-2.584708886,-2.52837893,-2.472048974,-2.415719018,-2.38755404,-2.331224084
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Difference|Population weighted,%,0.764079858,1.096672702,1.497213027,2.187310393,2.372672192,2.303308748,2.151408908,1.916080137,1.600284433,1.48616309,1.452814351,1.414543418,1.374759489,1.332616994,1.289181468,1.270954747,1.22625938
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Risk score,risk score,0.792294034,0.793356771,0.798443385,0.831697127,0.840010563,0.835853845,0.827540409,0.815070256,0.798443385,0.794153825,0.794020983,0.79388814,0.793755298,0.793622456,0.793489614,0.793423193,0.79329035
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Risk score|Land area weighted,risk score,0.864412331,0.866268588,0.873033075,0.914155181,0.924435707,0.919295444,0.909014917,0.893594128,0.873033075,0.86766078,0.867428748,0.867196716,0.866964684,0.866732652,0.86650062,0.866384604,0.866152571
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity (Runoff)|Hazard|Risk score|Population weighted,risk score,1.219232472,1.243689869,1.2763867,1.35521879,1.37490918,1.364265785,1.343890239,1.313807299,1.274255763,1.260655711,1.25665257,1.252518905,1.248280128,1.24404914,1.239730004,1.237607337,1.233465608
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Exposure|Land area,km2,977310.3274,998547.9103,1018610.329,1030446.6,1033405.667,1031926.133,1028967.066,1024528.464,1018610.329,1014476.097,1011821.4,1009166.702,1006512.004,1003857.306,1001202.608,999875.2592,997220.5613
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Exposure|Land area|%,%,4.774147312,4.877892608,4.975897244,5.03371726,5.048172264,5.040944762,5.026489758,5.004807252,4.975897244,4.955701581,4.942733418,4.929765256,4.916797094,4.903828932,4.89086077,4.884376689,4.871408527
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Exposure|Population,people,52536482.33,55966210.41,59095536.86,60189085.12,60288274.09,59915748.62,59384302.61,58532556.83,57538061.28,56326878.24,55277786.94,54161021.06,53051207.03,51975693.26,50907710.09,50016281.34,48899735.53
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Exposure|Population|%,%,15.51994782,16.88050644,18.19739217,18.82193471,19.14344784,19.29632432,19.39579754,19.41513248,19.38141431,19.32030923,19.30777944,19.26961698,19.22760716,19.16151807,19.09223877,19.08013032,18.97758933
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Absolute,-,334.0641365,334.3191159,334.4604599,333.8063565,333.6428306,333.7245935,333.8881194,334.1334082,334.4604599,334.5103505,334.478478,334.4466056,334.4147332,334.3828608,334.3509883,334.3350521,334.3031797
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Absolute|Land area weighted,-,339.1645617,339.7186554,340.1272896,339.5177065,339.3653107,339.4415086,339.5939044,339.822498,340.1272896,340.1342258,340.064964,339.9957023,339.9264406,339.8571789,339.7879172,339.7532863,339.6840246
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Absolute|Population weighted,-,558.7248065,570.3730282,581.2074663,584.851959,589.3529033,594.2144458,599.2429477,603.6758149,608.3024782,611.1809584,613.8790261,616.1147657,618.3385407,620.0650474,621.7813177,623.0937635,624.0072513
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Difference,%,-1.797586649,-2.238064195,-2.63524899,-2.729384531,-2.752918417,-2.741151474,-2.717617589,-2.682316761,-2.63524899,-2.568422354,-2.513362661,-2.458302968,-2.403243275,-2.348183581,-2.293123888,-2.265594042,-2.210534348
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Difference|Land area weighted,%,-1.498486219,-1.8191789,-2.107499626,-2.169216669,-2.18464593,-2.1769313,-2.161502039,-2.138358148,-2.107499626,-2.059698411,-2.019611826,-1.979525241,-1.939438655,-1.89935207,-1.859265485,-1.839222193,-1.799135607
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Difference|Population weighted,%,3.355448852,4.221614492,5.006009602,5.152001118,5.213141513,5.225845974,5.22403822,5.20522,5.172426294,5.073995335,4.988726875,4.898407423,4.80698909,4.713606953,4.619242399,4.579858885,4.483580681
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Risk score,risk score,0.964241298,0.972179128,0.979497056,0.982475666,0.983220319,0.982847993,0.98210334,0.980986361,0.979497056,0.978132501,0.977140272,0.976148044,0.975155815,0.974163586,0.973171357,0.972675243,0.971683014
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Risk score|Land area weighted,risk score,1.030728649,1.04130289,1.051135094,1.055773036,1.056932521,1.056352778,1.055193293,1.053454065,1.051135094,1.049233571,1.047911791,1.04659001,1.04526823,1.04394645,1.04262467,1.04196378,1.040642
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Drought intensity|Hazard|Risk score|Population weighted,risk score,1.7130813,1.774187244,1.830667833,1.851250337,1.860339646,1.862873627,1.863435175,1.861331002,1.857271897,1.851867745,1.848364901,1.844339682,1.840258236,1.835817164,1.83132594,1.830069173,1.825139045
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Heatwave p95 10 days|Exposure|Land area,km2,8094.965586,110321.6438,235607.713,522309.5189,593984.9703,558147.2446,486471.7931,378958.6159,235607.713,186991.6525,174213.3177,161434.9829,148656.6482,135878.3134,123099.9786,116710.8112,103932.4764
IMAGE 3.3,LIFE-TP-v2,Eastern Europe,RIME|Heatwave p95 10 days|Exposure|Land area|%,%,0.039543794,0.538919691,1.15094039,2.551474712,2.901608292,2.726541502,2.376407921,1.851207551,1.15094039,0.913451613,0.851029626,0.788607639,0.726185652,0.663763665,0.601341678,0.570130684,0.507708697
